#f	lead1	lead2	lead3	lead4	lead5	lead6	lead7	lead8	lead9	lead10	lead11	lead12
152.765	3.62549	3.68032	0.391007	0.510326	0.152568	0.50618	0.0477253	0.0421638	0.00102836	0.000955302	0.000291042	0.000372975
152.775	4.10286	4.04469	0.384982	0.505486	0.175324	0.51163	0.0542378	0.0418416	0.00104499	0.00106794	0.000296895	0.000322029
152.785	4.50904	4.28596	0.410953	0.545684	0.192403	0.517647	0.0611216	0.0427274	0.00103512	0.0011978	0.000298241	0.000280688
152.795	4.78138	4.42463	0.460931	0.614201	0.20247	0.521513	0.0674349	0.0445723	0.0010014	0.00133734	0.000296727	0.000249553
152.805	4.97374	4.36216	0.524148	0.706073	0.206792	0.520652	0.0720713	0.0470355	0.000944746	0.00148061	0.00029418	0.000227868
152.815	5.01581	4.19665	0.589741	0.800478	0.204326	0.513966	0.074737	0.0498155	0.000872158	0.00161893	0.00029247	0.000215
152.825	4.94598	3.87642	0.6479	0.887319	0.196213	0.499555	0.0749571	0.0525349	0.000787374	0.00174525	0.000294017	0.000209339
152.835	4.78175	3.48042	0.691035	0.956628	0.18396	0.477035	0.0725186	0.0548565	0.000695447	0.001853	0.000299719	0.000209145
152.845	4.51388	2.99925	0.713173	0.999282	0.168562	0.446543	0.0676595	0.0564319	0.000602008	0.00193444	0.000311875	0.000212099
152.855	4.18091	2.46954	0.710611	1.00951	0.151326	0.408441	0.060478	0.0570319	0.000512225	0.00198626	0.000330864	0.000216377
152.865	3.78765	1.94694	0.682069	0.985656	0.133564	0.36427	0.0518162	0.0563951	0.000429928	0.00200318	0.0003573	0.000219918
152.875	3.37582	1.44547	0.627744	0.930049	0.116263	0.315289	0.0422143	0.0544647	0.000358785	0.0019846	0.0003906	0.00022101
152.885	2.97154	0.998384	0.554171	0.843734	0.100287	0.264018	0.0321731	0.0512475	0.000300607	0.00193087	0.000429632	0.000218469
152.895	2.56789	0.627933	0.463786	0.736451	0.0858489	0.212439	0.022692	0.0468213	0.000256789	0.00184286	0.000473004	0.000211679
152.905	2.22835	0.357839	0.365711	0.616557	0.0729163	0.162908	0.0142936	0.0414174	0.000226544	0.00172466	0.000518211	0.000199952
152.915	1.88336	0.190353	0.267781	0.495242	0.0624346	0.117657	0.00765807	0.0353588	0.000209142	0.00157991	0.000562535	0.000183848
152.925	1.6052	0.144577	0.17868	0.382915	0.0532956	0.0784161	0.00313091	0.0290434	0.000202397	0.00141611	0.000603407	0.00016397
152.935	1.38939	0.19445	0.109451	0.290801	0.0451847	0.0470295	0.000908625	0.0229311	0.000203763	0.00123967	0.000637843	0.000141396
152.945	1.24027	0.350644	0.0662482	0.229191	0.0380437	0.0245545	0.00105815	0.0174904	0.000210139	0.00105723	0.000663334	0.000117305
152.955	1.1337	0.601534	0.0568959	0.207372	0.03157	0.0117341	0.00343005	0.0133021	0.000219055	0.000876239	0.000677609	9.27318e-05
152.965	1.05894	0.922582	0.0874118	0.23148	0.025525	0.00889833	0.00765725	0.0108306	0.000227963	0.000703096	0.000678896	6.94257e-05
152.975	1.02191	1.29578	0.161444	0.30644	0.0198791	0.0157428	0.0133138	0.0105465	0.000234852	0.00054418	0.000666239	4.8466e-05
152.985	1.0047	1.70394	0.280708	0.433565	0.0147293	0.0315525	0.0198034	0.0128462	0.000238658	0.000403854	0.000639911	3.07352e-05
152.995	0.999785	2.13992	0.444928	0.612402	0.0104744	0.0554533	0.0266586	0.0180353	0.000239842	0.000286348	0.000600233	1.69378e-05
153.005	1.00571	2.58393	0.651786	0.83913	0.00740945	0.0859759	0.0332032	0.026335	0.00023804	0.000193639	0.000548764	7.35501e-06
153.015	1.00228	3.00689	0.89638	1.10962	0.00607788	0.121593	0.0389366	0.0378262	0.000235739	0.000127087	0.000487751	1.87283e-06
153.025	1.00808	3.42956	1.17451	1.41596	0.00679013	0.160993	0.0435862	0.0524437	0.000234155	8.60525e-05	0.0004202	1.18317e-07
153.035	1.01739	3.8258	1.47841	1.75	0.0100316	0.202373	0.0469407	0.0700816	0.000236605	6.91341e-05	0.000348764	1.41064e-06
153.045	1.03105	4.2174	1.80056	2.1041	0.0159191	0.244362	0.0488662	0.0904165	0.000245486	7.40345e-05	0.000277091	4.86809e-06
153.055	1.05206	4.58302	2.13403	2.46742	0.0245983	0.285462	0.0494116	0.113084	0.00026353	9.72277e-05	0.000208558	9.47717e-06
153.065	1.10147	4.93943	2.47231	2.83187	0.035697	0.324655	0.0488924	0.137559	0.000292755	0.000135182	0.000146109	1.43003e-05
153.075	1.17311	5.30227	2.80343	3.19015	0.0490092	0.361155	0.047623	0.163321	0.000334746	0.000183836	9.27925e-05	1.84029e-05
153.085	1.29247	5.66392	3.12524	3.5357	0.0636639	0.39352	0.0460332	0.189708	0.000389862	0.000239616	5.05098e-05	2.11503e-05
153.095	1.45502	6.01653	3.43004	3.85777	0.0789713	0.423026	0.0445876	0.216024	0.000458598	0.000298765	2.1401e-05	2.20832e-05
153.105	1.68593	6.3777	3.71822	4.15701	0.0943222	0.447728	0.0436105	0.241726	0.000538515	0.000358589	6.1579e-06	2.11499e-05
153.115	1.95159	6.73133	3.97782	4.4247	0.108272	0.468524	0.0437763	0.265989	0.000627495	0.000416087	5.25518e-06	1.85032e-05
153.125	2.28559	7.08544	4.21337	4.66246	0.120259	0.485598	0.0450822	0.28833	0.000721873	0.000470201	1.84281e-05	1.46843e-05
153.135	2.67966	7.42765	4.41964	4.86956	0.129589	0.498935	0.0477844	0.308141	0.000818793	0.000519332	4.50229e-05	1.04138e-05
153.145	3.11749	7.74604	4.59772	5.04326	0.135841	0.509335	0.0518783	0.324929	0.000912192	0.000563653	8.37496e-05	6.64522e-06
153.155	3.6304	8.03109	4.74262	5.18597	0.139097	0.516683	0.0572013	0.338416	0.000998601	0.000602999	0.000133504	4.45973e-06
153.165	4.08377	8.30862	4.86981	5.29234	0.138419	0.522734	0.0635656	0.347969	0.00107277	0.000638003	0.000192129	4.78716e-06
153.175	4.57486	8.4486	4.95978	5.36985	0.135315	0.526949	0.0704324	0.353718	0.00113154	0.000669673	0.000258425	8.56806e-06
153.185	5.0791	8.55605	5.02208	5.41671	0.129897	0.529987	0.0773733	0.355193	0.00117155	0.000699194	0.00033089	1.64693e-05
153.195	5.51622	8.6181	5.0593	5.43259	0.12302	0.533163	0.0839476	0.352911	0.00118999	0.000727488	0.000407519	2.87872e-05
153.205	5.90865	8.62607	5.07273	5.41904	0.115062	0.536504	0.0899042	0.346664	0.00118608	0.000755714	0.00048732	4.54291e-05
153.215	6.20932	8.46916	5.05934	5.37705	0.108916	0.540034	0.0942742	0.336668	0.00116019	0.000784399	0.00056821	6.61678e-05
153.225	6.44702	8.29213	5.02264	5.30948	0.103522	0.544382	0.0973181	0.323448	0.00111324	0.000813629	0.000649602	8.98797e-05
153.235	6.54913	8.03138	4.96122	5.2114	0.100513	0.550444	0.0986003	0.307386	0.00104765	0.000843328	0.00072989	0.000115605
153.245	6.5704	7.74364	4.87906	5.09229	0.100107	0.55781	0.0984062	0.288789	0.000966084	0.000873519	0.000807482	0.000141889
153.255	6.49454	7.39568	4.77571	4.95049	0.102419	0.567033	0.0966321	0.268293	0.000873258	0.000903183	0.000881108	0.000166955
153.265	6.29952	7.02804	4.65208	4.7765	0.1082	0.579142	0.0937026	0.246502	0.000772422	0.000931368	0.000948676	0.000189151
153.275	6.01267	6.67462	4.51031	4.58856	0.115918	0.592155	0.0900664	0.223991	0.000668499	0.000956551	0.00100881	0.000206726
153.285	5.61447	6.32328	4.35192	4.38283	0.125726	0.607022	0.0863383	0.201249	0.000565476	0.000977975	0.00105924	0.000218506
153.295	5.19302	6.02032	4.18426	4.16079	0.136084	0.622921	0.0829991	0.178903	0.000465949	0.000994507	0.00109769	0.000223456
153.305	4.65233	5.73219	4.00697	3.92214	0.14682	0.639232	0.0806202	0.157441	0.000374745	0.00100494	0.00112139	0.00022067
153.315	4.15999	5.54018	3.8201	3.68594	0.156007	0.65664	0.0797547	0.137229	0.000292893	0.00100911	0.00112926	0.000210556
153.325	3.61831	5.36909	3.62725	3.43594	0.162497	0.671208	0.0802983	0.118864	0.000222124	0.00100624	0.00111953	0.000193523
153.335	3.0835	5.25471	3.43512	3.18644	0.166253	0.683719	0.0830665	0.102361	0.000162993	0.000995698	0.0010907	0.000170992
153.345	2.57032	5.20269	3.24215	2.93803	0.166465	0.692347	0.087822	0.0880266	0.000115803	0.000978707	0.00104242	0.000144756
153.355	2.10271	5.17226	3.05721	2.69419	0.162706	0.696461	0.094209	0.075968	7.92874e-05	0.000956057	0.000974763	0.000117532
153.365	1.69111	5.17089	2.87558	2.45527	0.155029	0.694245	0.102039	0.0660776	5.23565e-05	0.000927584	0.000889685	9.17707e-05
153.375	1.34272	5.16386	2.70164	2.22527	0.14392	0.685079	0.110655	0.0583074	3.34591e-05	0.000895353	0.000789443	7.10302e-05
153.385	1.06057	5.15364	2.53374	2.00499	0.129864	0.667719	0.119521	0.0524149	2.07353e-05	0.000859511	0.000677329	5.81142e-05
153.395	0.84218	5.12258	2.37498	1.79359	0.113815	0.641675	0.127641	0.0481727	1.27009e-05	0.000821998	0.000557882	5.65385e-05
153.405	0.707314	5.03173	2.22035	1.59611	0.0969553	0.60727	0.134724	0.0452083	7.82038e-06	0.000783239	0.000436851	6.8797e-05
153.415	0.630614	4.89414	2.07375	1.40831	0.0802501	0.564395	0.13972	0.0432457	4.83532e-06	0.000744737	0.000319864	9.73915e-05
153.425	0.629815	4.68641	1.93026	1.2342	0.0647389	0.514094	0.142087	0.0418525	3.06999e-06	0.000706514	0.000213257	0.000143749
153.435	0.67844	4.43513	1.78989	1.0735	0.0511525	0.45748	0.14176	0.0407408	2.00207e-06	0.000669482	0.000123311	0.000208796
153.445	0.75778	4.13565	1.65101	0.927305	0.0402491	0.396185	0.13831	0.0396223	1.56223e-06	0.000633534	5.57138e-05	0.000292097
153.455	0.886252	3.79818	1.51255	0.798595	0.0321849	0.33205	0.132002	0.0382216	1.87408e-06	0.000598076	1.55879e-05	0.00039239
153.465	1.03885	3.44015	1.37096	0.687711	0.0269835	0.268191	0.122945	0.0364214	3.23172e-06	0.000563759	6.75118e-06	0.000507667
153.475	1.20776	3.08831	1.22795	0.598933	0.024316	0.206311	0.111764	0.0341378	5.99112e-06	0.000529549	3.16871e-05	0.0006343
153.485	1.38314	2.75587	1.0838	0.533574	0.0235565	0.149322	0.0991707	0.0312896	1.03406e-05	0.00049465	9.11287e-05	0.000768581
153.495	1.54921	2.49878	0.939966	0.4949	0.0239656	0.0995771	0.0858556	0.0280724	1.63723e-05	0.000459036	0.000184099	0.000905271
153.505	1.74169	2.29129	0.794428	0.486387	0.0246341	0.0592112	0.0732051	0.0246238	2.3861e-05	0.000422186	0.000307889	0.00103923
153.515	1.87416	2.20227	0.652521	0.509681	0.0248154	0.0298807	0.0615246	0.0212373	3.23442e-05	0.000383861	0.00045795	0.00116528
153.525	2.04304	2.19541	0.51512	0.566393	0.0238384	0.0128826	0.0519734	0.0181239	4.11058e-05	0.0003441	0.000628248	0.00127669
153.535	2.16061	2.3084	0.38876	0.656124	0.0214456	0.00860335	0.0450194	0.0156474	4.91694e-05	0.000302879	0.000811522	0.00136904
153.545	2.25184	2.54146	0.273928	0.779207	0.0174281	0.0168359	0.0412835	0.0140651	5.54433e-05	0.000261063	0.000999815	0.00143795
153.555	2.32814	2.87746	0.175173	0.932657	0.0122556	0.0365153	0.0407327	0.0136925	5.89971e-05	0.000219445	0.00118509	0.00147908
153.565	2.33087	3.29311	0.0962278	1.11008	0.00680026	0.0662128	0.0435671	0.0147318	5.91446e-05	0.000178854	0.00135853	0.00149012
153.575	2.33052	3.77734	0.0402602	1.30674	0.00223025	0.103545	0.0492338	0.0172977	5.52532e-05	0.000140675	0.00151317	0.00146922
153.585	2.29102	4.29139	0.00936291	1.51648	0.000137125	0.145837	0.0571412	0.0214793	4.76077e-05	0.000105917	0.00164209	0.00141629
153.595	2.20366	4.80909	0.00587749	1.72794	0.0022601	0.189993	0.0666403	0.0271777	3.70175e-05	7.58375e-05	0.00173996	0.0013339
153.605	2.09175	5.28301	0.0305616	1.9279	0.0104131	0.232928	0.0767797	0.0342525	2.47368e-05	5.13923e-05	0.00180286	0.00122428
153.615	1.95108	5.68335	0.0836762	2.11605	0.0264276	0.271899	0.0863014	0.0423828	1.31935e-05	3.36315e-05	0.00183069	0.00109198
153.625	1.77477	5.96072	0.164713	2.27213	0.0515788	0.303395	0.0945671	0.0513015	5.06135e-06	2.28677e-05	0.00182146	0.000942644
153.635	1.55673	6.14242	0.269844	2.39213	0.0874256	0.326036	0.100539	0.0604168	3.87218e-06	1.93821e-05	0.00177902	0.000783016
153.645	1.36223	6.17364	0.401115	2.46435	0.133989	0.337289	0.10364	0.0694467	1.34309e-05	2.28961e-05	0.00170638	0.000620196
153.655	1.14946	6.0452	0.551387	2.48728	0.191078	0.336745	0.103323	0.0778017	3.76411e-05	3.28518e-05	0.001608	0.0004628
153.665	0.937266	5.76823	0.717068	2.45281	0.258039	0.324286	0.0994607	0.0848994	8.05064e-05	4.83318e-05	0.00149116	0.000318054
153.675	0.742938	5.36748	0.894142	2.36475	0.333465	0.30052	0.0921495	0.090438	0.000145158	6.79245e-05	0.0013615	0.00019328
153.685	0.577033	4.85447	1.07692	2.22371	0.41491	0.267192	0.0818637	0.0939521	0.000234728	9.02457e-05	0.00122687	9.54056e-05
153.695	0.451174	4.27584	1.26245	2.03706	0.499609	0.226839	0.0693264	0.0953147	0.000350623	0.000113463	0.00109304	3.01887e-05
153.705	0.380652	3.66196	1.44314	1.81209	0.585277	0.182276	0.0556477	0.094318	0.000493432	0.000136039	0.000965978	1.80155e-06
153.715	0.350738	3.1141	1.61987	1.5628	0.666363	0.136649	0.0416777	0.0910007	0.000663038	0.000156046	0.000851134	1.2837e-05
153.725	0.387971	2.61632	1.78036	1.29907	0.742039	0.0934812	0.0287553	0.0854214	0.000856456	0.00017222	0.000752093	6.41875e-05
153.735	0.495462	2.23372	1.92653	1.03822	0.807602	0.0564515	0.018123	0.0779364	0.00107019	0.000183311	0.000671009	0.000154812
153.745	0.674758	2.01802	2.05054	0.792223	0.861713	0.0283317	0.0107414	0.0688854	0.00130004	0.000188647	0.000609037	0.000281693
153.755	0.90841	2.00733	2.15257	0.575978	0.901046	0.0118525	0.00750191	0.0587655	0.00153919	0.000187746	0.000565812	0.000440349
153.765	1.20694	2.21637	2.23042	0.400398	0.925603	0.00878486	0.00904625	0.0481631	0.0017811	0.00018071	0.000539764	0.000624682
153.775	1.55598	2.66478	2.2804	0.275328	0.934499	0.0201383	0.0156468	0.0376115	0.00201788	0.000168187	0.000527996	0.000827186
153.785	1.94068	3.33913	2.3023	0.207215	0.928626	0.0459705	0.0272523	0.0277175	0.00224227	0.000151129	0.000526938	0.00103929
153.795	2.35567	4.23084	2.29743	0.197468	0.908836	0.0855533	0.0434734	0.0189595	0.00244693	0.000131053	0.000534232	0.00125273
153.805	2.78258	5.28693	2.26317	0.244625	0.876871	0.1366	0.0634494	0.0119036	0.0026244	0.000109695	0.000544585	0.00145848
153.815	3.23418	6.50242	2.20356	0.344661	0.835972	0.196849	0.0864538	0.00686568	0.00276931	8.88747e-05	0.000555133	0.00164797
153.825	3.62779	7.80191	2.11874	0.487797	0.78893	0.263024	0.111045	0.00408153	0.00287631	7.0826e-05	0.000562411	0.0018141
153.835	4.04438	9.11534	2.01287	0.6621	0.739451	0.331286	0.135671	0.00364426	0.00294191	5.7588e-05	0.000563831	0.00194956
153.845	4.40293	10.3876	1.88724	0.853678	0.68947	0.398007	0.159402	0.00554133	0.00296502	5.10373e-05	0.000557739	0.00205013
153.855	4.73624	11.5516	1.7454	1.04679	0.642305	0.459118	0.180597	0.00959687	0.00294506	5.28512e-05	0.00054321	0.00211252
153.865	5.01646	12.5851	1.5916	1.23078	0.59964	0.511236	0.198079	0.0154815	0.00288274	6.46007e-05	0.000519893	0.0021344
153.875	5.22024	13.3196	1.42586	1.38073	0.564082	0.551369	0.21113	0.0227264	0.00278198	8.70493e-05	0.000489073	0.00211649
153.885	5.41096	13.859	1.26254	1.4985	0.535148	0.576416	0.218872	0.0310768	0.00264745	0.000120661	0.000451524	0.00206151
153.895	5.54161	14.0624	1.09748	1.56387	0.513663	0.586589	0.220957	0.0397941	0.00248242	0.000165539	0.000409035	0.0019718
153.905	5.61505	13.9875	0.935008	1.57305	0.498816	0.58033	0.217425	0.0483749	0.00229498	0.000220974	0.000363648	0.00185286
153.915	5.66111	13.6069	0.779833	1.52631	0.489568	0.558131	0.208765	0.0563532	0.00209011	0.000286177	0.000317148	0.00171047
153.925	5.64396	12.9225	0.637176	1.4263	0.484492	0.5218	0.195573	0.0631377	0.00187571	0.000359266	0.000271966	0.00155062
153.935	5.60367	12.0132	0.507673	1.27883	0.48086	0.473359	0.178678	0.0684659	0.00165742	0.000439001	0.000229513	0.00138049
153.945	5.57156	10.9214	0.393093	1.09467	0.477087	0.415321	0.15934	0.0720373	0.00144195	0.000522617	0.000191258	0.00120648
153.955	5.50647	9.60782	0.297005	0.886991	0.470242	0.352085	0.138642	0.0736003	0.00123386	0.000607764	0.00015792	0.00103395
153.965	5.40232	8.27321	0.218896	0.671096	0.459329	0.286029	0.117749	0.073123	0.00103875	0.000691581	0.000130058	0.00086851
153.975	5.29406	6.88569	0.157757	0.463393	0.442631	0.221315	0.0977122	0.0707284	0.000859981	0.00077221	0.000107361	0.000714198
153.985	5.15642	5.53254	0.113276	0.279277	0.419356	0.160996	0.0797051	0.0665343	0.000700096	0.000846808	8.95127e-05	0.000574374
153.995	4.98838	4.27455	0.0840228	0.133209	0.389268	0.108073	0.0643823	0.0608115	0.000560883	0.000912883	7.57124e-05	0.000450961
154.005	4.81727	3.15091	0.0672289	0.0373376	0.352994	0.0646482	0.0522614	0.0539533	0.000443914	0.000968471	6.48302e-05	0.000344841
154.015	4.64356	2.23537	0.0613248	0.000360661	0.311273	0.0321551	0.0436409	0.0463177	0.000347804	0.00101129	5.59761e-05	0.000256107
154.025	4.36422	1.48659	0.0611721	0.0266774	0.266291	0.0115142	0.038557	0.0382664	0.000273616	0.00104112	4.84457e-05	0.000184431
154.035	4.09233	0.967499	0.0661023	0.116246	0.219811	0.00229996	0.0365967	0.0303295	0.000219181	0.00105589	4.1132e-05	0.000128522
154.045	3.77498	0.671317	0.072519	0.265351	0.17399	0.00391188	0.0373429	0.0228028	0.000182344	0.00105596	3.39055e-05	8.70687e-05
154.055	3.46582	0.569097	0.077514	0.465266	0.130934	0.0146681	0.0401366	0.0160689	0.000161676	0.00104112	2.65075e-05	5.93156e-05
154.065	3.09713	0.645224	0.0800642	0.704102	0.0930396	0.0327345	0.044234	0.0103857	0.000154718	0.00101158	1.95836e-05	4.40061e-05
154.075	2.72789	0.861873	0.0781302	0.967494	0.0621379	0.0556867	0.0488386	0.00596931	0.000158948	0.000968409	1.38714e-05	4.11173e-05
154.085	2.34146	1.17672	0.071687	1.23985	0.0393937	0.0812866	0.0531906	0.00293513	0.000171933	0.000913515	1.07141e-05	5.08051e-05
154.095	1.95593	1.545	0.0605884	1.50364	0.0258428	0.107003	0.056705	0.00132124	0.000191344	0.000848069	1.17105e-05	7.38559e-05
154.105	1.59167	1.93536	0.0465678	1.74225	0.021584	0.131112	0.0586986	0.00110277	0.000214952	0.000774393	1.90327e-05	0.000111605
154.115	1.24819	2.31341	0.0303598	1.94419	0.0262824	0.151886	0.0590121	0.00216047	0.00024008	0.000694585	3.48004e-05	0.000165627
154.125	0.916015	2.58291	0.0156078	2.09327	0.0387047	0.168475	0.057447	0.00433318	0.000265798	0.000611464	6.15066e-05	0.00023799
154.135	0.644322	2.79232	0.00435159	2.18635	0.0575711	0.180354	0.0540125	0.00742928	0.000289597	0.000527097	0.000101486	0.00033012
154.145	0.409561	2.90547	0.000112637	2.2192	0.081003	0.187933	0.0489079	0.0112251	0.000310393	0.000444183	0.000157058	0.00044323
154.155	0.227617	2.88901	0.00614678	2.18698	0.106527	0.192028	0.0425964	0.0154718	0.000326529	0.000364502	0.00023042	0.000578073
154.165	0.100557	2.75097	0.0260034	2.09508	0.132097	0.194287	0.0355339	0.019943	0.000337605	0.000290315	0.000323206	0.000733061
154.175	0.0277105	2.53479	0.0623255	1.95499	0.155564	0.19659	0.0281436	0.0244201	0.000342642	0.000222932	0.000437114	0.000907709
154.185	0.00378576	2.22257	0.117919	1.77322	0.175181	0.200882	0.0210853	0.0287075	0.000341897	0.000164131	0.000572493	0.00109785
154.195	0.0220406	1.87647	0.194404	1.56334	0.189028	0.209318	0.0148373	0.0326749	0.000335112	0.000114392	0.000729763	0.00129872
154.205	0.0725999	1.46265	0.293148	1.33838	0.197128	0.224415	0.0098119	0.0362003	0.00032286	7.43875e-05	0.000908596	0.001505
154.215	0.146683	1.07043	0.41406	1.11033	0.198081	0.247324	0.00635011	0.0391719	0.000306491	4.37729e-05	0.00110728	0.00170974
154.225	0.232144	0.718809	0.556137	0.892223	0.192175	0.280124	0.00459656	0.0415561	0.000286798	2.23374e-05	0.00132358	0.00190412
154.235	0.320603	0.422867	0.71874	0.694029	0.180227	0.322557	0.00462546	0.0433526	0.000265306	8.98817e-06	0.00155505	0.00208136
154.245	0.404153	0.215229	0.899243	0.524027	0.163535	0.375406	0.00632899	0.0445986	0.000243825	2.71989e-06	0.00179584	0.00223235
154.255	0.475942	0.106097	1.09537	0.386662	0.143611	0.436914	0.00944028	0.0453441	0.000223986	2.12999e-06	0.00204428	0.00235121
154.265	0.519461	0.108242	1.30212	0.283657	0.12203	0.506732	0.0137554	0.0455929	0.00020782	5.65494e-06	0.0022919	0.0024311
154.275	0.552293	0.22141	1.51297	0.214034	0.101363	0.583129	0.0187729	0.0455142	0.000196718	1.17912e-05	0.0025344	0.00246749
154.285	0.568234	0.449301	1.7287	0.173308	0.0834342	0.662522	0.0241743	0.0451443	0.000192164	1.9026e-05	0.00276451	0.00245812
154.295	0.56171	0.774071	1.94281	0.156023	0.0701299	0.742428	0.0295696	0.0446103	0.000195291	2.60681e-05	0.00297454	0.00240236
154.305	0.560634	1.18252	2.15147	0.155197	0.0631267	0.82021	0.0346134	0.0439839	0.00020673	3.17941e-05	0.00315951	0.00230399
154.315	0.556135	1.67872	2.34535	0.163376	0.0643289	0.892018	0.039119	0.043404	0.000226293	3.56225e-05	0.00331151	0.00216569
154.325	0.572069	2.20307	2.53086	0.173061	0.0741375	0.955568	0.0429586	0.0428849	0.000253783	3.69185e-05	0.0034255	0.00199428
154.335	0.613782	2.76704	2.69235	0.178569	0.0934313	1.00721	0.0459676	0.0425484	0.000288048	3.58209e-05	0.00349602	0.00179947
154.345	0.68517	3.34383	2.8405	0.17551	0.122443	1.0472	0.0483173	0.0424681	0.000327596	3.25916e-05	0.00351969	0.00159072
154.355	0.807354	3.91136	2.96386	0.160992	0.16055	1.07172	0.0503035	0.0426744	0.000370314	2.79286e-05	0.00349487	0.00137783
154.365	0.982397	4.46387	3.06498	0.136636	0.207194	1.08086	0.0519885	0.0432212	0.000413638	2.26994e-05	0.00342136	0.00117211
154.375	1.21297	4.99206	3.14264	0.104	0.2615	1.07475	0.0537434	0.0440794	0.000455418	1.79106e-05	0.00330068	0.000982716
